timestamp,pace_min_per_km,elevation_meters,heart_rate_bpm
2024-10-11 11:49:12,5.957489195008841,52.4,125
2024-10-11 11:49:13,5.930599051587297,52.3,125
2024-10-11 11:49:14,5.993709045084743,52.3,125
2024-10-11 11:49:15,5.966477899708948,52.2,130
2024-10-11 11:49:16,6.0331477713925015,52.2,130
2024-10-11 11:49:17,6.105840874551681,52.2,130
2024-10-11 11:49:18,6.094993252096946,52.0,130
2024-10-11 11:49:19,6.111553513460838,51.9,130
2024-10-11 11:49:20,6.081380851759968,51.8,130
2024-10-11 11:49:21,6.116139783053151,51.7,129
2024-10-11 11:49:22,6.151296562259897,51.6,129
2024-10-11 11:49:23,6.119087765395414,51.4,129
2024-10-11 11:49:24,6.166470137619925,51.3,129
2024-10-11 11:49:25,6.209506658703336,51.2,129
2024-10-11 11:49:26,6.1656268298488035,51.3,129
2024-10-11 11:49:27,6.298189100117808,51.3,131
2024-10-11 11:49:28,6.284177874260274,51.4,131
2024-10-11 11:49:29,6.414591896276365,51.4,131
2024-10-11 11:49:30,6.545005912822185,51.5,131
2024-10-11 11:49:31,6.551305051477642,51.5,131
2024-10-11 11:49:32,6.709124933484502,51.5,131
2024-10-11 11:49:33,6.685358614677857,51.6,131
2024-10-11 11:49:34,6.755066043475915,51.6,134
2024-10-11 11:49:35,6.821057518975122,51.6,134
2024-10-11 11:49:36,6.814469655388649,51.7,134
2024-10-11 11:49:37,6.937565955081459,51.7,134
2024-10-11 11:49:38,6.90330987204431,51.8,134
2024-10-11 11:49:39,6.920727549968801,51.8,135
2024-10-11 11:49:40,6.9403066108511124,51.9,135
2024-10-11 11:49:41,6.9151859550548425,52.0,135
2024-10-11 11:49:42,6.856345426659814,52.0,135
2024-10-11 11:49:43,6.673699134414545,52.1,135
2024-10-11 11:49:44,6.537695024947382,52.2,136
2024-10-11 11:49:45,6.593578141548873,52.3,136
2024-10-11 11:49:46,6.591993021195139,52.3,136
2024-10-11 11:49:47,6.701289951042638,52.4,136
2024-10-11 11:49:48,6.74995341218526,52.4,136
2024-10-11 11:49:49,6.714779471803471,52.5,136
2024-10-11 11:49:50,6.905976005117875,52.5,136
2024-10-11 11:49:51,6.8043328184327345,52.6,136
2024-10-11 11:49:52,6.903324138463534,52.6,136
2024-10-11 11:49:53,6.941217435810964,52.7,136
2024-10-11 11:49:54,6.8948148470533015,52.8,136
2024-10-11 11:49:55,7.031101832562677,52.8,138
2024-10-11 11:49:56,6.973023341139689,52.9,138
2024-10-11 11:49:57,6.9893176532759735,52.9,138
2024-10-11 11:49:58,7.037777337589843,52.9,138
2024-10-11 11:49:59,6.887307436843446,53.0,138
2024-10-11 11:50:00,6.9789566496159345,53.0,138
2024-10-11 11:50:01,6.861817827667935,53.1,139
2024-10-11 11:50:02,6.810558160172456,53.1,139
2024-10-11 11:50:03,6.854850016756678,53.2,139
2024-10-11 11:50:04,6.718861818581422,53.3,139
2024-10-11 11:50:05,6.835845081265217,53.3,139
2024-10-11 11:50:06,6.767591887673711,53.4,139
2024-10-11 11:50:07,6.766976208750048,53.4,139
2024-10-11 11:50:08,6.833649405319627,53.4,139
2024-10-11 11:50:09,6.68697800060942,53.5,139
2024-10-11 11:50:10,6.801222436476495,53.5,140
2024-10-11 11:50:11,6.734030801751686,53.6,140
2024-10-11 11:50:12,6.742099209120039,53.6,140
2024-10-11 11:50:13,6.814962219923146,53.7,140
2024-10-11 11:50:14,6.723518965413903,53.7,140
2024-10-11 11:50:15,6.816790856565841,53.8,140
2024-10-11 11:50:16,6.808951878031343,53.8,141
2024-10-11 11:50:17,6.724517262636165,53.9,141
2024-10-11 11:50:18,6.818343188393153,53.9,141
2024-10-11 11:50:19,6.76902043074077,54.0,141
2024-10-11 11:50:20,6.83816212296624,54.0,141
2024-10-11 11:50:21,6.838559012438123,54.0,141
2024-10-11 11:50:22,6.790653404859781,54.1,141
2024-10-11 11:50:23,6.928436652095668,54.1,141
2024-10-11 11:50:24,6.8519356632986135,54.2,141
2024-10-11 11:50:25,6.878888899018458,54.2,143
2024-10-11 11:50:26,6.990223745720695,54.2,143
2024-10-11 11:50:27,6.8291293445211965,54.3,144
2024-10-11 11:50:28,6.945311596329243,54.3,144
2024-10-11 11:50:29,6.780883713176252,54.4,144
2024-10-11 11:50:30,6.707504031409382,54.4,144
2024-10-11 11:50:31,6.757579144839897,54.5,144
2024-10-11 11:50:32,6.58079934431758,54.5,144
2024-10-11 11:50:33,6.72038191313938,54.5,144
2024-10-11 11:50:34,6.616400617736674,54.6,144
2024-10-11 11:50:35,6.604233196558714,54.7,145
2024-10-11 11:50:36,6.658325369087101,54.7,145
2024-10-11 11:50:37,6.516212075401326,54.8,145
2024-10-11 11:50:38,6.613131838097428,54.8,145
2024-10-11 11:50:39,6.6581291439425065,54.8,145
2024-10-11 11:50:40,6.62143646800729,54.9,145
2024-10-11 11:50:41,6.734142689340968,54.9,145
2024-10-11 11:50:42,6.614712407982905,55.0,145
2024-10-11 11:50:43,6.692231018803625,55.0,145
2024-10-11 11:50:44,6.7121096054283,55.0,145
2024-10-11 11:50:45,6.684883532117699,55.1,145
2024-10-11 11:50:46,6.7873790830826755,55.1,143
2024-10-11 11:50:47,6.686104585031635,55.2,143
2024-10-11 11:50:48,6.669100494152919,55.3,143
2024-10-11 11:50:49,6.735933806020447,55.3,143
2024-10-11 11:50:50,6.556723994661061,55.4,143
2024-10-11 11:50:51,6.695221421924927,55.4,143
2024-10-11 11:50:52,6.597638142105093,55.5,143
2024-10-11 11:50:53,6.586317756244508,55.6,143
2024-10-11 11:50:54,6.658619624229214,55.6,141
2024-10-11 11:50:55,6.5267226310727215,55.7,141
2024-10-11 11:50:56,6.664669307466108,55.7,141
2024-10-11 11:50:57,6.598491175717754,55.8,141
2024-10-11 11:50:58,6.620938567319218,55.8,141
2024-10-11 11:50:59,6.708770868754938,55.9,144
2024-10-11 11:51:00,6.616394206297235,56.0,144
2024-10-11 11:51:01,6.769674140117898,56.0,144
2024-10-11 11:51:02,6.724794389499116,56.1,144
2024-10-11 11:51:03,6.747795890676055,56.1,144
2024-10-11 11:51:04,6.829487712176385,56.2,144
2024-10-11 11:51:05,6.70149528951569,56.2,144
2024-10-11 11:51:06,6.745221781583355,56.3,144
2024-10-11 11:51:07,6.7238524014076795,56.3,144
2024-10-11 11:51:08,6.670653595990524,56.4,144
2024-10-11 11:51:09,6.8059257179864225,56.4,144
2024-10-11 11:51:10,6.711298008259818,56.4,146
2024-10-11 11:51:11,6.882501633067888,56.4,146
2024-10-11 11:51:12,6.994672795101128,56.4,146
2024-10-11 11:51:13,6.932076760316434,56.4,146
2024-10-11 11:51:14,7.116662326015873,56.4,146
2024-10-11 11:51:15,7.024942215110206,56.4,146
2024-10-11 11:51:16,7.044965791532052,56.4,149
2024-10-11 11:51:17,7.135561792330157,56.5,149
2024-10-11 11:51:18,7.019731658676154,56.5,149
2024-10-11 11:51:19,7.137078893111014,56.5,149
2024-10-11 11:51:20,7.064538273039482,56.5,149
2024-10-11 11:51:21,7.044745849273684,56.5,151
2024-10-11 11:51:22,7.077226016167825,56.5,151
2024-10-11 11:51:23,6.944066636509317,56.6,151
2024-10-11 11:51:24,7.192104169022449,56.6,151
2024-10-11 11:51:25,7.0936747515736,56.6,151
2024-10-11 11:51:26,7.083476049234544,56.6,154
2024-10-11 11:51:27,7.169042383625481,56.6,154
2024-10-11 11:51:28,7.044896512998502,56.7,154
2024-10-11 11:51:29,7.1154046674714015,56.7,154
2024-10-11 11:51:30,7.096197597586656,56.7,154
2024-10-11 11:51:31,7.006197823097856,56.7,154
2024-10-11 11:51:32,7.106159475912917,56.7,154
2024-10-11 11:51:33,6.962271785594286,56.7,156
2024-10-11 11:51:34,7.036076310033484,56.7,156
2024-10-11 11:51:35,7.021782919420406,56.7,156
2024-10-11 11:51:36,6.938233067388654,56.7,153
2024-10-11 11:51:37,7.013923508892394,56.7,153
2024-10-11 11:51:38,6.932291123283117,56.7,153
2024-10-11 11:51:39,6.951659750872224,56.7,153
2024-10-11 11:51:40,7.050556978125992,56.7,153
2024-10-11 11:51:41,6.955323502538425,56.7,153
2024-10-11 11:51:42,7.09323997497568,56.7,153
2024-10-11 11:51:43,7.041446002046395,56.6,152
2024-10-11 11:51:44,7.064446469100367,56.6,152
2024-10-11 11:51:45,7.140227818071177,56.6,152
2024-10-11 11:51:46,7.039833836723483,56.6,152
2024-10-11 11:51:47,7.209889597719031,56.6,152
2024-10-11 11:51:48,7.1266105447877655,56.6,153
2024-10-11 11:51:49,7.105627885256939,56.6,153
2024-10-11 11:51:50,7.1670905259080255,56.5,153
2024-10-11 11:51:51,7.038745441776787,56.5,153
2024-10-11 11:51:52,7.148525367875552,56.5,153
2024-10-11 11:51:53,7.06845871159444,56.5,153
2024-10-11 11:51:54,7.064984490393499,56.5,153
2024-10-11 11:51:55,7.133875193687567,56.4,154
2024-10-11 11:51:56,6.9967697318477375,56.4,154
2024-10-11 11:51:57,7.049749374918869,56.4,154
2024-10-11 11:51:58,7.013155983654264,56.4,154
2024-10-11 11:51:59,6.920279853694115,56.3,154
2024-10-11 11:52:00,7.020111351118354,56.3,154
2024-10-11 11:52:01,6.8650460087056056,56.4,154
2024-10-11 11:52:02,6.943180825826288,56.4,154
2024-10-11 11:52:03,6.95175837955159,56.4,152
2024-10-11 11:52:04,6.8704297596277915,56.4,152
2024-10-11 11:52:05,6.981571432848065,56.5,152
2024-10-11 11:52:06,6.934138938937153,56.5,152
2024-10-11 11:52:07,6.975682690982995,56.5,152
2024-10-11 11:52:08,7.054936412607508,56.6,152
2024-10-11 11:52:09,6.926510807993512,56.6,152
2024-10-11 11:52:10,7.046814325061898,56.6,149
2024-10-11 11:52:11,6.881905954144804,56.7,149
2024-10-11 11:52:12,6.787763059885107,56.7,149
2024-10-11 11:52:13,6.859550347475038,56.7,151
2024-10-11 11:52:14,6.670486279941733,56.8,151
2024-10-11 11:52:15,6.758485556005358,56.8,151
2024-10-11 11:52:16,6.64730018068153,56.9,151
2024-10-11 11:52:17,6.604249235475556,56.9,151
2024-10-11 11:52:18,6.67212930611746,56.9,151
2024-10-11 11:52:19,6.554516088589349,57.0,151
2024-10-11 11:52:20,6.611394408631243,57.0,151
2024-10-11 11:52:21,6.619337760304935,57.0,151
2024-10-11 11:52:22,6.573568921864866,57.1,151
2024-10-11 11:52:23,6.678590650814846,57.1,151
2024-10-11 11:52:24,6.433804125109605,57.1,151
2024-10-11 11:52:25,6.504114178922775,57.1,151
2024-10-11 11:52:26,6.492854995588644,57.1,151
2024-10-11 11:52:27,6.42656403952507,57.1,151
2024-10-11 11:52:28,6.524408150857088,57.1,151
2024-10-11 11:52:29,6.45260582710559,57.1,151
2024-10-11 11:52:30,6.444191732962109,57.1,151
2024-10-11 11:52:31,6.512919573758074,57.1,151
2024-10-11 11:52:32,6.407309125364457,57.1,151
2024-10-11 11:52:33,6.565795183038607,57.1,151
2024-10-11 11:52:34,6.489186605062078,57.0,151
2024-10-11 11:52:35,6.483552567984825,57.0,151
2024-10-11 11:52:36,6.549687136872615,57.0,151
2024-10-11 11:52:37,6.457729435943162,57.0,151
2024-10-11 11:52:38,6.559847378749998,57.0,151
2024-10-11 11:52:39,6.447760498788756,57.0,151
2024-10-11 11:52:40,6.435971474167702,57.0,151
2024-10-11 11:52:41,6.509664930829614,57.0,151
2024-10-11 11:52:42,6.368928208268775,57.0,151
2024-10-11 11:52:43,6.51268450580283,57.0,151
2024-10-11 11:52:44,6.4297488988977385,57.1,151
2024-10-11 11:52:45,6.464003696364332,57.1,151
2024-10-11 11:52:46,6.575692113409847,57.1,151
2024-10-11 11:52:47,6.3995002698960075,57.1,151
2024-10-11 11:52:48,6.465378105527702,57.2,151
2024-10-11 11:52:49,6.468959539825476,57.2,151
2024-10-11 11:52:50,6.40394047686198,57.2,151
2024-10-11 11:52:51,6.533900217821899,57.2,151
2024-10-11 11:52:52,6.433655464127282,57.2,151
2024-10-11 11:52:53,6.499333941739088,57.3,151
2024-10-11 11:52:54,6.496566677969304,57.3,151
2024-10-11 11:52:55,6.426159757704032,57.3,151
2024-10-11 11:52:56,6.544531596023829,57.3,151
2024-10-11 11:52:57,6.494162095401531,57.4,151
2024-10-11 11:52:58,6.509531659738044,57.4,151
2024-10-11 11:52:59,6.581183981645588,57.4,151
2024-10-11 11:53:00,6.473799796283078,57.5,151
2024-10-11 11:53:01,6.609490638210332,57.5,151
2024-10-11 11:53:02,6.5234916163363215,57.5,151
2024-10-11 11:53:03,6.536061667746598,57.6,151
2024-10-11 11:53:04,6.633516849344884,57.6,151
2024-10-11 11:53:05,6.54333799024583,57.6,151
2024-10-11 11:53:06,6.680950386787162,57.6,151
2024-10-11 11:53:07,6.578725666588167,57.6,151
2024-10-11 11:53:08,6.542441144569556,57.7,151
2024-10-11 11:53:09,6.580463010208862,57.7,151
2024-10-11 11:53:10,6.455239886993984,57.7,151
2024-10-11 11:53:11,6.618794620703263,57.7,151
2024-10-11 11:53:12,6.5396297531340695,57.7,151
2024-10-11 11:53:13,6.523996834995336,57.7,151
2024-10-11 11:53:14,6.5948858633556195,57.7,151
2024-10-11 11:53:15,6.508650760643673,57.7,151
2024-10-11 11:53:16,6.610157748640827,57.7,151
2024-10-11 11:53:17,6.649523199740091,57.7,151
2024-10-11 11:53:18,6.5878853626745775,57.7,151
2024-10-11 11:53:19,6.687618077690631,57.7,151
2024-10-11 11:53:20,6.634045604991328,57.6,153
2024-10-11 11:53:21,6.644078784032101,57.6,151
2024-10-11 11:53:22,6.708470110277698,57.6,151
2024-10-11 11:53:23,6.602085532710172,57.6,151
2024-10-11 11:53:24,6.730908091539595,57.6,151
2024-10-11 11:53:25,6.650106536652709,57.5,151
2024-10-11 11:53:26,6.642494959561831,57.5,151
2024-10-11 11:53:27,6.683805574503731,57.5,151
2024-10-11 11:53:28,6.581409435772098,57.4,151
2024-10-11 11:53:29,6.7048316416141756,57.4,151
2024-10-11 11:53:30,6.653395189731555,57.5,151
2024-10-11 11:53:31,6.686544275468892,57.5,150
2024-10-11 11:53:32,6.779404396531017,57.5,150
2024-10-11 11:53:33,6.618294378700796,57.4,150
2024-10-11 11:53:34,6.71800595987058,57.4,150
2024-10-11 11:53:35,6.644520843212701,57.3,150
2024-10-11 11:53:36,6.644194737536863,57.2,151
2024-10-11 11:53:37,6.70889219516839,57.2,151
2024-10-11 11:53:38,6.597087775709158,57.1,151
2024-10-11 11:53:39,6.674293566800598,57.1,151
2024-10-11 11:53:40,6.645267308751202,57.0,151
2024-10-11 11:53:41,6.569510314968784,56.9,151
2024-10-11 11:53:42,6.827184170358242,56.9,151
2024-10-11 11:53:43,6.662167423888786,56.8,151
2024-10-11 11:53:44,6.717828893637615,56.7,151
2024-10-11 11:53:45,6.643563324440136,56.6,152
2024-10-11 11:53:46,6.543213590292896,56.6,153
2024-10-11 11:53:47,6.668782425390126,56.5,153
2024-10-11 11:53:48,6.595611239136697,56.4,153
2024-10-11 11:53:49,6.591953069550639,56.3,153
2024-10-11 11:53:50,6.66277547765977,56.3,153
2024-10-11 11:53:51,6.539050038543183,56.2,153
2024-10-11 11:53:52,6.654742423384601,56.1,153
2024-10-11 11:53:53,6.587332994276846,56.0,153
2024-10-11 11:53:54,6.626518973263004,56.0,153
2024-10-11 11:53:55,6.73334461169642,56.0,153
2024-10-11 11:53:56,6.633949995917691,55.9,153
2024-10-11 11:53:57,6.743819120689163,55.9,153
2024-10-11 11:53:58,6.679367030958028,55.8,153
2024-10-11 11:53:59,6.682561759576029,55.8,154
2024-10-11 11:54:00,6.746470654069672,55.7,154
2024-10-11 11:54:01,6.616092754881592,55.9,154
2024-10-11 11:54:02,6.725835772631736,56.0,153
2024-10-11 11:54:03,6.619720221846927,55.9,153
2024-10-11 11:54:04,6.585488193292905,55.8,153
2024-10-11 11:54:05,6.6440706888994425,55.7,153
2024-10-11 11:54:06,6.503510608281065,55.6,153
2024-10-11 11:54:07,6.585414922781014,55.5,153
2024-10-11 11:54:08,6.6053312372336,55.5,153
2024-10-11 11:54:09,6.555226215565792,55.3,153
2024-10-11 11:54:10,6.656272506083534,55.3,155
2024-10-11 11:54:11,6.47617828790369,55.1,155
2024-10-11 11:54:12,6.521165743252207,55.0,155
2024-10-11 11:54:13,6.510765289687888,55.0,155
2024-10-11 11:54:14,6.45101960184539,54.9,155
2024-10-11 11:54:15,6.574133441200368,54.8,157
2024-10-11 11:54:16,6.468293571431437,54.7,157
2024-10-11 11:54:17,6.423239369540492,54.6,157
2024-10-11 11:54:18,6.476683117270346,54.6,157
2024-10-11 11:54:19,6.376642082473098,54.4,157
2024-10-11 11:54:20,6.506106595373574,54.4,157
2024-10-11 11:54:21,6.434201870924805,54.2,157
2024-10-11 11:54:22,6.45020195013555,54.2,157
2024-10-11 11:54:23,6.527081230818093,54.1,157
2024-10-11 11:54:24,6.397870168676179,54.0,157
2024-10-11 11:54:25,6.544105933165459,54.0,157
2024-10-11 11:54:26,6.462576224296175,53.8,157
2024-10-11 11:54:27,6.443749882831413,53.7,157
2024-10-11 11:54:28,6.486923808879917,53.6,154
2024-10-11 11:54:29,6.355102218272806,53.5,154
2024-10-11 11:54:30,6.382920372782562,53.4,154
2024-10-11 11:54:31,6.320463853409706,53.3,154
2024-10-11 11:54:32,6.218207432589361,53.2,154
2024-10-11 11:54:33,6.324073255805859,53.2,154
2024-10-11 11:54:34,6.2277413336808936,53.1,154
2024-10-11 11:54:35,6.314343264649303,53.0,156
2024-10-11 11:54:36,6.3330786638002285,53.0,156
2024-10-11 11:54:37,6.2809815644693225,52.9,156
2024-10-11 11:54:38,6.458659578970461,52.8,156
2024-10-11 11:54:39,6.383321057010491,52.7,156
2024-10-11 11:54:40,6.403290081210814,52.7,156
2024-10-11 11:54:41,6.473938883828304,52.7,156
2024-10-11 11:54:42,6.209023059176953,52.5,156
2024-10-11 11:54:43,6.315419937433985,52.5,156
2024-10-11 11:54:44,6.276987206331593,52.4,156
2024-10-11 11:54:45,6.303990807802493,52.4,156
2024-10-11 11:54:46,6.365295148072884,52.3,156
2024-10-11 11:54:47,6.247949737422832,52.2,156
2024-10-11 11:54:48,6.424815528090636,52.2,155
2024-10-11 11:54:49,6.351665341574365,52.0,155
2024-10-11 11:54:50,6.329362586830462,51.9,155
2024-10-11 11:54:51,6.3657672844371564,51.9,155
