timestamp,pace_min_per_km,elevation_meters,heart_rate_bpm
2024-10-30 12:22:45,7.364418389594167,53.5,118
2024-10-30 12:22:46,7.340998824876983,53.4,118
2024-10-30 12:22:47,7.403298811590096,53.4,122
2024-10-30 12:22:48,7.361156018282691,53.3,122
2024-10-30 12:22:49,7.407826936224808,53.3,122
2024-10-30 12:22:50,7.446974072957508,53.2,122
2024-10-30 12:22:51,7.412596460841497,53.1,122
2024-10-30 12:22:52,7.482586128469074,53.1,122
2024-10-30 12:22:53,7.4562590293027755,53.0,122
2024-10-30 12:22:54,7.460212590906223,53.0,122
2024-10-30 12:22:55,7.461278850730893,52.9,122
2024-10-30 12:22:56,7.437714505960517,52.9,122
2024-10-30 12:22:57,7.153683228127452,52.8,122
2024-10-30 12:22:58,6.721631153625196,52.8,122
2024-10-30 12:22:59,6.638738632055567,52.7,122
2024-10-30 12:23:00,6.758792561179942,52.7,122
2024-10-30 12:23:01,6.651053619414845,52.6,122
2024-10-30 12:23:02,6.751385927796017,52.6,122
2024-10-30 12:23:03,6.77997919776682,52.6,122
2024-10-30 12:23:04,6.732703213605157,52.5,122
2024-10-30 12:23:05,6.8775823927745785,52.5,122
2024-10-30 12:23:06,6.69718722817058,52.4,122
2024-10-30 12:23:07,6.768309068998338,52.4,122
2024-10-30 12:23:08,6.766155532595651,52.3,122
2024-10-30 12:23:09,6.701345883048048,52.3,122
2024-10-30 12:23:10,6.849734241014771,52.2,122
2024-10-30 12:23:11,6.826388747003458,52.2,122
2024-10-30 12:23:12,6.887374930810172,52.1,122
2024-10-30 12:23:13,6.880515273069562,52.1,122
2024-10-30 12:23:14,6.8014282240285775,52.0,122
2024-10-30 12:23:15,6.908796652252523,52.0,122
2024-10-30 12:23:16,6.791286039052565,51.9,122
2024-10-30 12:23:17,6.739976538513724,51.9,122
2024-10-30 12:23:18,6.7962376443633685,51.8,122
2024-10-30 12:23:19,6.644768006513642,51.6,122
2024-10-30 12:23:20,6.81992779467545,51.6,121
2024-10-30 12:23:21,6.7462639779036975,51.5,121
2024-10-30 12:23:22,6.732908688122666,51.4,121
2024-10-30 12:23:23,6.774013745009216,51.3,121
2024-10-30 12:23:24,6.599238950604558,51.3,121
2024-10-30 12:23:25,6.8626883039638535,51.2,121
2024-10-30 12:23:26,6.737420432223227,51.2,121
2024-10-30 12:23:27,6.692904656353824,51.1,120
2024-10-30 12:23:28,6.758602345313348,51.1,112
2024-10-30 12:23:29,6.729812230594194,51.0,112
2024-10-30 12:23:30,6.811030570775458,51.0,112
2024-10-30 12:23:31,6.7952821867434965,50.9,112
2024-10-30 12:23:32,6.707856328965347,50.8,112
2024-10-30 12:23:33,6.77261382008395,50.8,112
2024-10-30 12:23:34,6.658251895251355,50.7,112
2024-10-30 12:23:35,6.727206886150854,50.7,112
2024-10-30 12:23:36,6.726400542158659,50.6,112
2024-10-30 12:23:37,6.680170352489511,50.6,122
2024-10-30 12:23:38,6.810553141670959,50.5,122
2024-10-30 12:23:39,6.707419735255029,50.4,122
2024-10-30 12:23:40,6.662548875525368,50.4,122
2024-10-30 12:23:41,6.72722865356483,50.4,122
2024-10-30 12:23:42,6.624954393995833,50.3,126
2024-10-30 12:23:43,6.769025266695327,50.3,125
2024-10-30 12:23:44,6.675673975489966,50.2,125
2024-10-30 12:23:45,6.643705803700382,50.1,125
2024-10-30 12:23:46,6.707040923881974,50.1,125
2024-10-30 12:23:47,6.620886546024957,50.0,125
2024-10-30 12:23:48,6.744813004659679,50.0,125
2024-10-30 12:23:49,6.67002508464802,50.0,122
