timestamp,pace_min_per_km,elevation_meters,heart_rate_bpm
2024-10-18 15:32:05,5.0,56.8,104
2024-10-18 15:32:06,11.762789648111886,56.7,104
2024-10-18 15:32:07,12.51797403918003,56.7,104
2024-10-18 15:32:08,12.141134784895907,56.7,104
2024-10-18 15:32:09,12.517976104764076,56.7,104
2024-10-18 15:32:10,11.762793081310404,56.6,104
2024-10-18 15:32:11,5.443692868797849,56.6,104
2024-10-18 15:32:12,12.796442449275816,56.6,104
2024-10-18 15:32:13,11.637240659480051,56.5,104
2024-10-18 15:32:14,2.880845677627953,56.4,104
2024-10-18 15:32:15,7.800157517597813,56.4,104
2024-10-18 15:32:16,8.309652248189138,56.3,104
2024-10-18 15:32:17,7.984938803616272,56.3,106
2024-10-18 15:32:18,8.309654401069002,56.3,106
2024-10-18 15:32:19,4.078179193391246,56.2,106
2024-10-18 15:32:20,9.689049168353684,56.2,106
2024-10-18 15:32:21,3.5650281667923487,56.1,109
2024-10-18 15:32:22,9.63116100901558,56.0,109
2024-10-18 15:32:23,8.943221666686858,56.0,109
2024-10-18 15:32:24,3.347119232248996,56.1,109
2024-10-18 15:32:25,8.943224472880658,56.1,109
2024-10-18 15:32:26,2.9490279558296506,56.0,109
2024-10-18 15:32:27,8.102013742343036,56.0,109
2024-10-18 15:32:28,8.189119576629752,55.9,109
2024-10-18 15:32:29,3.550673650553258,55.8,109
2024-10-18 15:32:30,10.445866523579515,55.7,119
2024-10-18 15:32:31,1.5709745073442314,55.5,119
2024-10-18 15:32:32,8.009833536238318,55.4,119
2024-10-18 15:32:33,7.677215180078363,55.3,119
2024-10-18 15:32:34,2.8372587416788164,55.2,119
2024-10-18 15:32:35,7.725646220882575,55.1,121
2024-10-18 15:32:36,7.725646607521162,55.1,121
2024-10-18 15:32:37,3.24901977856471,55.0,121
2024-10-18 15:32:38,9.294120455546986,54.9,121
2024-10-18 15:32:39,2.8921420177654986,54.8,121
2024-10-18 15:32:40,7.619144985007488,54.7,121
2024-10-18 15:32:41,7.619146036204966,54.7,121
2024-10-18 15:32:42,3.2799895956548033,54.6,121
2024-10-18 15:32:43,9.731159770416374,54.5,124
