timestamp,pace_min_per_km,elevation_meters,heart_rate_bpm
2024-11-17 09:25:02,6.991505808310424,38.5,152
2024-11-17 09:25:03,6.993143723051819,38.5,152
2024-11-17 09:25:04,7.018170279977733,38.5,152
2024-11-17 09:25:05,6.940636236895817,38.5,152
2024-11-17 09:25:06,6.814242632261138,38.5,152
2024-11-17 09:25:07,6.759135049144337,38.5,152
2024-11-17 09:25:08,6.725704501288655,38.5,152
2024-11-17 09:25:09,6.626828768758313,38.5,152
2024-11-17 09:25:10,6.676128773644235,38.5,152
2024-11-17 09:25:11,6.583011997330419,38.5,152
2024-11-17 09:25:12,6.548419841455354,38.5,152
2024-11-17 09:25:13,6.545038747086159,38.6,152
2024-11-17 09:25:14,6.547195765688301,38.6,152
2024-11-17 09:25:15,6.654253134427174,38.6,152
2024-11-17 09:25:16,6.579933203174102,38.6,153
2024-11-17 09:25:17,6.6141624639895324,38.6,153
2024-11-17 09:25:18,6.608592074582925,38.6,153
2024-11-17 09:25:19,6.564989626859226,38.6,153
2024-11-17 09:25:20,6.633531150679329,38.6,153
2024-11-17 09:25:21,6.547788482904453,38.6,153
2024-11-17 09:25:22,6.55957986710852,38.6,153
2024-11-17 09:25:23,6.640661648030229,38.6,150
2024-11-17 09:25:24,6.560566996591164,38.6,150
2024-11-17 09:25:25,6.744767787127032,38.6,150
2024-11-17 09:25:26,6.7444571331018635,38.6,150
2024-11-17 09:25:27,6.680918388634631,38.6,150
2024-11-17 09:25:28,6.675925161610233,38.6,150
2024-11-17 09:25:29,6.677666551809092,38.6,150
2024-11-17 09:25:30,7.0346876610216444,38.6,150
2024-11-17 09:25:31,7.371894275792613,38.6,150
2024-11-17 09:25:32,7.675193917546937,38.6,150
2024-11-17 09:25:33,7.911972073932034,38.6,150
2024-11-17 09:25:34,8.004089781094756,38.6,150
2024-11-17 09:25:35,8.218172660112105,38.6,150
2024-11-17 09:25:36,8.152789582303704,38.6,150
2024-11-17 09:25:37,8.337467906853147,38.6,150
2024-11-17 09:25:38,8.374776583372755,38.6,149
2024-11-17 09:25:39,8.313220444735638,38.6,149
2024-11-17 09:25:40,8.367080754005054,38.6,149
2024-11-17 09:25:41,8.239394509541834,38.5,149
2024-11-17 09:25:42,8.21849681425728,38.5,149
2024-11-17 09:25:43,8.2874913510327,38.5,149
2024-11-17 09:25:44,8.142624661818184,38.5,149
2024-11-17 09:25:45,8.28381136600486,38.5,149
2024-11-17 09:25:46,8.198229389680149,38.5,149
2024-11-17 09:25:47,8.16874256787944,38.5,149
2024-11-17 09:25:48,8.212276122762885,38.5,149
2024-11-17 09:25:49,8.081218544296117,38.5,149
2024-11-17 09:25:50,8.113760908690873,38.5,149
2024-11-17 09:25:51,8.103555236584308,38.5,149
2024-11-17 09:25:52,8.062871322852372,38.5,149
2024-11-17 09:25:53,8.181431967527656,38.4,149
2024-11-17 09:25:54,8.115060024252447,38.4,149
2024-11-17 09:25:55,8.146679239574114,38.4,149
2024-11-17 09:25:56,8.181603266239504,38.4,149
2024-11-17 09:25:57,7.828597532198397,38.3,149
2024-11-17 09:25:58,7.839905941695345,38.3,149
2024-11-17 09:25:59,7.685538322198438,38.3,149
2024-11-17 09:26:00,7.584152825899368,38.3,145
2024-11-17 09:26:01,7.668044423040295,38.2,147
2024-11-17 09:26:02,7.698713587562432,38.2,147
2024-11-17 09:26:03,7.993247138996446,38.2,147
2024-11-17 09:26:04,8.122456690646338,38.2,147
2024-11-17 09:26:05,8.134416723737512,38.2,147
2024-11-17 09:26:06,8.17980207549568,38.2,147
2024-11-17 09:26:07,8.142673661338995,38.2,147
2024-11-17 09:26:08,8.151220567408208,38.3,147
2024-11-17 09:26:09,8.089348491095382,38.3,147
2024-11-17 09:26:10,8.087445912558296,38.3,147
2024-11-17 09:26:11,8.14398380427263,38.3,147
2024-11-17 09:26:12,8.086725840559572,38.3,147
2024-11-17 09:26:13,8.152487549391152,38.3,147
2024-11-17 09:26:14,8.105393002713726,38.3,147
2024-11-17 09:26:15,8.003380809823145,38.3,147
2024-11-17 09:26:16,8.119695887532778,38.3,147
2024-11-17 09:26:17,8.014199811984946,38.3,147
2024-11-17 09:26:18,8.107310604509454,38.3,147
2024-11-17 09:26:19,8.134837469947794,38.3,147
2024-11-17 09:26:20,8.065079097277296,38.4,147
2024-11-17 09:26:21,8.197182605633568,38.4,147
2024-11-17 09:26:22,8.103772079607051,38.4,147
2024-11-17 09:26:23,8.108572927906225,38.4,148
2024-11-17 09:26:24,8.190851757076171,38.4,148
2024-11-17 09:26:25,7.920895259478462,38.5,148
2024-11-17 09:26:26,8.030393576345206,38.5,148
2024-11-17 09:26:27,7.965332322917601,38.5,148
2024-11-17 09:26:28,7.958721602114112,38.5,148
2024-11-17 09:26:29,7.9835245179873375,38.6,148
2024-11-17 09:26:30,7.6339275585655075,38.6,148
2024-11-17 09:26:31,7.338951969180887,38.6,148
2024-11-17 09:26:32,7.048763841142438,38.7,148
2024-11-17 09:26:33,6.840175230198511,38.7,148
2024-11-17 09:26:34,6.794953455718844,38.7,148
2024-11-17 09:26:35,6.584926791764958,38.7,150
2024-11-17 09:26:36,6.662315571739913,38.7,150
2024-11-17 09:26:37,6.350972279304818,38.8,150
2024-11-17 09:26:38,6.372528034691478,38.8,150
2024-11-17 09:26:39,6.436694987796671,38.8,150
2024-11-17 09:26:40,6.354682754033741,38.8,150
2024-11-17 09:26:41,6.497627416126537,38.8,150
2024-11-17 09:26:42,6.517698731777366,38.8,150
2024-11-17 09:26:43,6.443139221275248,38.8,150
2024-11-17 09:26:44,6.544344165746491,38.7,150
2024-11-17 09:26:45,6.394564248855119,38.7,153
2024-11-17 09:26:46,6.481536870274057,38.7,153
2024-11-17 09:26:47,6.510754969837501,38.7,153
2024-11-17 09:26:48,6.472926321694575,38.7,153
2024-11-17 09:26:49,6.607481453965592,38.7,153
2024-11-17 09:26:50,6.579601983263206,38.7,153
2024-11-17 09:26:51,6.633765870089285,38.7,153
2024-11-17 09:26:52,6.713166104311727,38.6,153
2024-11-17 09:26:53,6.6083510187766406,38.6,153
2024-11-17 09:26:54,6.740357052026037,38.6,153
2024-11-17 09:26:55,6.652323974763143,38.6,153
2024-11-17 09:26:56,6.652555589467908,38.6,153
2024-11-17 09:26:57,6.728709215643095,38.6,153
2024-11-17 09:26:58,6.619196282101213,38.6,153
2024-11-17 09:26:59,6.74791080782954,38.6,153
2024-11-17 09:27:00,6.6637039664055715,38.5,153
2024-11-17 09:27:01,6.656315763831299,38.5,153
2024-11-17 09:27:02,6.661048385302463,38.5,153
2024-11-17 09:27:03,6.33574025982578,38.5,153
2024-11-17 09:27:04,6.266701069480931,38.5,155
2024-11-17 09:27:05,6.2122370711897705,38.4,155
2024-11-17 09:27:06,6.264847796429915,38.4,155
2024-11-17 09:27:07,6.328524392198558,38.4,155
2024-11-17 09:27:08,6.318482893237569,38.4,155
2024-11-17 09:27:09,6.403270633365737,38.4,155
2024-11-17 09:27:10,6.431513189459006,38.4,155
2024-11-17 09:27:11,6.400398511012549,38.4,155
2024-11-17 09:27:12,6.53651421974037,38.4,155
2024-11-17 09:27:13,6.457552280751007,38.4,155
2024-11-17 09:27:14,6.463503954878548,38.3,155
2024-11-17 09:27:15,6.53173434604064,38.3,155
2024-11-17 09:27:16,6.4323281510260495,38.3,154
2024-11-17 09:27:17,6.547475488151004,38.3,154
2024-11-17 09:27:18,6.457376700905103,38.3,154
2024-11-17 09:27:19,6.428912257096955,38.3,154
2024-11-17 09:27:20,6.498669049106884,38.3,154
2024-11-17 09:27:21,6.378248756091382,38.2,154
